"COUNTRY","POPULATION (M)","GDP (B, USD)","G20 RANK","OECD RANK","ASIA RANK","OVERALL RANK","POST CITY","POST COUNTRY","TYPE OF POST","POST TYPE TITLE"
"China","1378.7","11199","2","","1","2","Kigali","Rwanda","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Apia","Samoa","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Dakar","Senegal","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Belgrade","Serbia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Mahe","Seychelles","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Freetown","Sierra Leone","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Singapore","Singapore","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Bratislava","Slovak Republic","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Ljubljana","Slovenia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Mogadishu","Somalia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Pretoria","South Africa","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Juba","South Sudan","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Madrid","Spain","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Colombo","Sri Lanka","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Khartoum","Sudan","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Paramaribo","Suriname","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Stockholm","Sweden","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Bern","Switzerland","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Damascus","Syrian Arab Republic","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Dushanbe","Tajikistan","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Bangkok","Thailand","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Dili","Timor-Leste","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Lome","Togo","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Nuku'Alofa","Tonga","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Port of Spain","Trinidad and Tobago","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Tunis","Tunisia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Ankara","Turkey","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Ashgabat","Turkmenistan","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Kampala","Uganda","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Kiev","Ukraine","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","London","United Kingdom","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Washington DC","United States","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Montevideo","Uruguay","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Tashkent","Uzbekistan","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Port Vila","Vanuatu","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Caracas","Venezuela Bolivarian Republic of","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Ho Chi Minh City","Vietnam","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Lusaka","Zambia","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Harare","Zimbabwe","Embassy / High Commission","Embassy"
"China","1378.7","11199","2","","1","2","Adelaide","Australia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Brisbane","Australia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Melbourne","Australia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Perth","Australia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Sydney","Australia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Recife","Brazil","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Rio de Janeiro","Brazil","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Sao Paolo","Brazil","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Douala","Cameroon","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Calgary","Canada","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Montreal","Canada","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Toronto","Canada","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Vancouver","Canada","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Iquique","Chile","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Barranquilla","Colombia","Consulate / Consulate-General","Consulate"
"China","1378.7","11199","2","","1","2","Guayaquil","Ecuador","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Alexandria","Egypt","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Bata","Equatorial Guinea","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Lyon","France","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Marseille","France","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Reunion Island","France","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Strasbourg","France","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Papeete","French Polynesia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Dusseldorf","Germany","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Frankfurt","Germany","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Hamburg","Germany","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Munich","Germany","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Kolkata","India","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Denpasar","Indonesia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Medan","Indonesia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Surabaya","Indonesia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Erbil","Iraq","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Florence","Italy","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Milan","Italy","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Fukuoka","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Nagasaki","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Nagoya","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Niigata","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Osaka","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Sapporo","Japan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Almaty","Kazakhstan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Chondjin","Korea Democratic People's Republic of (North Korea)","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Busan","Korea Republic of (South Korea)","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Gwangju","Korea Republic of (South Korea)","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Jeju","Korea Republic of (South Korea)","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Osh","Kyrgyzstan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Luangprabang","Lao People's Democratic Republic","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Kota Kinabalu","Malaysia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Kuching","Malaysia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Penang","Malaysia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Tijuana","Mexico","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Zamyn-Uud","Mongolia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Podgorica","Montenegro","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Mandalay","Myanmar","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Willemstad","Netherlands","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Auckland","New Zealand","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Christchurch","New Zealand","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Lagos","Nigeria","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Karachi","Pakistan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Lahore","Pakistan","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Cebu","Philippines","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Laoag","Philippines","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Gdansk","Poland","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Constanta","Romania","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Vladivostok","Russian Federation","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Irkutsk","Russian Federation","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Khabarovsk","Russian Federation","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","St. Petersburg","Russian Federation","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Yekaterinburg","Russian Federation","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Jeddah","Saudi Arabia","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Cape Town","South Africa","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Durban","South Africa","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Johannesburg","South Africa","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Barcelona","Spain","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Gothenburg","Sweden","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Zurich","Switzerland","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Zanzibar","Tanzania United Republic of","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Chiang Mai","Thailand","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Khon Kaen","Thailand","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Songkhala","Thailand","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Istanbul","Turkey","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Izmir","Turkey","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Odessa","Ukraine","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Belfast","United Kingdom","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Edinburgh","United Kingdom","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Manchester","United Kingdom","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Chicago","United States","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Houston","United States","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","New York","United States","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","San Francisco","United States","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Ho Chi Minh City","Vietnam","Consulate / Consulate-General","Consulate-General"
"China","1378.7","11199","2","","1","2","Vienna","Austria","Permanent Mission","Mission to UN/Int'l Orgs"
"China","1378.7","11199","2","","1","2","Brussels","Belgium","Permanent Mission","Mission to EU"
"China","1378.7","11199","2","","1","2","Addis Ababa","Ethiopia","Permanent Mission","Mission to African Union"
"China","1378.7","11199","2","","1","2","Jakarta","Indonesia","Permanent Mission","Mission to ASEAN"
"China","1378.7","11199","2","","1","2","Geneva","Switzerland","Permanent Mission","Mission to UN/Int'l Orgs"
"China","1378.7","11199","2","","1","2","Geneva","Switzerland","Permanent Mission","Mission to WTO"
"China","1378.7","11199","2","","1","2","Bangkok","Thailand","Permanent Mission","Mission to ESCAP"
"China","1378.7","11199","2","","1","2","New York","United States","Permanent Mission","Mission to UN"
"China","1378.7","11199","2","","1","2","Santo Domingo","Dominican Republic","Other","Bureau de Developpment Commerciale"
"China","1378.7","11199","2","","1","2","Port-au-Prince","Haiti","Other","Office of Commercial Development"
"China","1378.7","11199","2","","1","2","Tarawa","Kiribati","Other","Chinese Care-Taking Group"
"China","1378.7","11199","2","","1","2","Ramallah","Palestine*","Other","Representative Office"
"Czech Republic","10.6","193","","21","","29","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"Czech Republic","10.6","193","","21","","29","Tirana","Albania","Embassy / High Commission","Embassy"
"Czech Republic","10.6","193","","21","","29","Algiers","Algeria","Embassy / High Commission","Embassy"
